date,fetched_at,source_name,source_type,page_type,category,priority,asin,display_rank,display_order,rank,rank_basis,position,title,price,price_display,rating,review_count,bought_past_month,badge,sponsored,product_url,image_url,page_url
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0FFH5MKBL,4,4,4,display_order,4,"Nonnie Personalized Baby Blanket with Name - Custom Embroidered Knitted Ruffled Blanket for Newborn, 30x40 inch, Customize...",,,,,,,no,https://www.amazon.com/Nonnie-Personalized-Baby-Blanket-Name/dp/B0FFH5MKBL/ref=sr_1_4?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-4,https://m.media-amazon.com/images/I/81iHnveqR+L._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0DZSP23CN,5,5,5,display_order,5,"LOVELYPOD Personalized Grandma Stained Glass Sun Catcher, Photo Family Portrait Faux Window Hanging Ornament, Custom Photo...",,,,,,,no,https://www.amazon.com/LOVELYPOD-Personalized-Portrait-Ornament-Christmas/dp/B0DZSP23CN/ref=sr_1_5?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-5,https://m.media-amazon.com/images/I/91Y74lNiOeL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0GZS2KQVJ,6,6,6,display_order,6,"NAZENTI Custom Watercolor Wall Art Photo Gifts for Fathers Day, Family Portrait Wall Art, Personalized Canvas Gifts for Pa...",,,,,,,no,https://www.amazon.com/NAZENTI-Watercolor-Fathers-Portrait-Personalized/dp/B0GZS2KQVJ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-6,https://m.media-amazon.com/images/I/71irL09FMBL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0F2YLNN75,7,7,7,display_order,7,"Julyly POD Personalized Class of 2026 Graduation Stole, Custom Photo Logo Graduate, Class of 2026 Sash, Meaningful Gifts f...",,,,,,,no,https://www.amazon.com/Julyly-POD-Personalized-Graduation-Stole/dp/B0F2YLNN75/ref=sr_1_7?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-7,https://m.media-amazon.com/images/I/61pSzpvwFaL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0GZ6PRLFD,8,8,8,display_order,8,"NAZENTI Personalized Vintage Street Sign For Couple Canvas, Custom Names & Date, Valentines Day Gift for Girlfriend Boyfriend",,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-Valentines-Girlfriend-Boyfriend/dp/B0GZ6PRLFD/ref=sr_1_8?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-8,https://m.media-amazon.com/images/I/814Kzjcs6DL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0F17J6XQG,9,9,9,display_order,9,"Julyly POD Custom Dog Portrait, Personalized Canvas Wall Art with Name, Whimsical Painting Decor, Pet Portrait from Photo,...",,,,,,,no,https://www.amazon.com/Julyly-POD-Personalized-Whimsical-Christmas/dp/B0F17J6XQG/ref=sr_1_9?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-9,https://m.media-amazon.com/images/I/91Xif3TjTRL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0F498MS8C,10,10,10,display_order,10,"SHAANT Personalized Mothers Day Gift Canvas for Mom Grandma, Mother's Day Wall Art, Custom Photo Canvas Picture, First Mom...",,,,,,,no,https://www.amazon.com/SHAANT-Personalized-Mothers-Grandma-Picture/dp/B0F498MS8C/ref=sr_1_10?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-10,https://m.media-amazon.com/images/I/71M3bmpesZL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0DGGLZ5CS,11,11,11,display_order,11,"Julyly POD Personalized Photo Blanket, Pet Memorial Keepsake, Dog Loss Gift, Custom Paw Print Blanket, Gift for Dog Mom & Dad",,,,,,,no,https://www.amazon.com/Julyly-POD-Personalized-Pictures-Memorial/dp/B0DGGLZ5CS/ref=sr_1_11?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-11,https://m.media-amazon.com/images/I/81wwvzFn9eL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0CBVDNNG3,12,12,12,display_order,12,"Cat Memorial Suncatcher, Personalized with Name Date Cats Breeds Suncatcher, Pet Loss Memorial Sympathy Gift, Stained Glas...",,,,,,,no,https://www.amazon.com/Memorial-Suncatcher-Personalized-Christmas-Ornament/dp/B0CBVDNNG3/ref=sr_1_12?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-12,https://m.media-amazon.com/images/I/81ZkCgQOCmL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0CMNYFB3Y,13,13,13,display_order,13,"Lovely POD German Shepherd Suncatcher Ornaments, Personalized German Shepherd Memorial with Name, Dogs Loss Ornaments, Dog...",,,,,,,no,https://www.amazon.com/Shepherd-Suncatcher-Personalized-Memorial-Remembrance/dp/B0CMNYFB3Y/ref=sr_1_13?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-13,https://m.media-amazon.com/images/I/81k7eck8KQL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0F8BSXRC4,14,14,14,display_order,14,"Julyly POD Custom Moon Phase Gift, Gift for Dad, Fathers Day Canvas, Personalized Gifts for Fathers Day from Daughter Son ...",,,,,,,no,https://www.amazon.com/Julyly-POD-Fathers-Personalized-Daughter/dp/B0F8BSXRC4/ref=sr_1_14?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-14,https://m.media-amazon.com/images/I/817OKClD7WL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0FQCK8H3N,15,15,15,display_order,15,"NAZENTI Wedding Guest Book Alternative Wooden Letter Personalized, Custom Initial Wedding Guest Book Alternative with Name...",,,,,,,no,https://www.amazon.com/NAZENTI-Alternative-Personalized-Guestbook-Reception/dp/B0FQCK8H3N/ref=sr_1_15?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-15,https://m.media-amazon.com/images/I/91wEmCJGTML._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0D3HWFCNV,16,16,16,display_order,16,"Nonnie Personalized Dad Grandpa Cap, Custom Fist Bump Daddy Hat, 3D Baseball Cap for Men, Fathers Day Hat, Dad Grandpa Gift",,,,,,,no,https://www.amazon.com/Personalized-Custom-Birthday-Baseball-Fathers/dp/B0D3HWFCNV/ref=sr_1_16?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-16,https://m.media-amazon.com/images/I/71o1N-F1hgL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0D3HWH9W3,17,17,17,display_order,17,#Daddy01,,,,,,,no,https://www.amazon.com/Personalized-Custom-Birthday-Baseball-Fathers/dp/B0D3HWH9W3/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-16,,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0D3HXC6S8,18,18,18,display_order,18,#Grandpa01,,,,,,,no,https://www.amazon.com/Personalized-Custom-Birthday-Baseball-Fathers/dp/B0D3HXC6S8/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-16,,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0D3HS5RQ1,19,19,19,display_order,19,#Papa01,,,,,,,no,https://www.amazon.com/Personalized-Custom-Birthday-Baseball-Fathers/dp/B0D3HS5RQ1/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.6qrBaDo4NNdxJlXmWFC8uUTvZz4R5-VarQP98NodX_QfrB0s9Mr87UkO8GnK-gs5cEpS7ehwAV6XgJr8vU4Ssd2bE0F7DwM7hqAi6YXGuvsGImtUbgXBDCgSuD5KhPtOTZQNdw3DwTFb0oG5XZZ4MRO6qEY7geOxtVpRjxCM-f8I9lA7-DUK1ppTrkHVuRUClIK7uXapSrDcOTfo1use974UctcKJzm9a5mJHBhRRKI.9zv5U8QW0jZyVK62mdLni2kK8FDOuT9E3GDFPW1mPtY&dib_tag=se&m=A3LCWSWGMXIKGW&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241007&s=merchant-items&sr=1-16,,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 7,seller,seller,DDK Trading,1,B0DVBL912R,20,20,20,display_order,20,Amazon Business Card,,,,,,,no,https://www.amazon.com/dp/B0DVBL912R?plattr=ACOMFO&ie=UTF-8,,https://www.amazon.com/s?i=merchant-items&me=A3LCWSWGMXIKGW&s=exact-aware-popularity-rank&ds=v1%3AOssb3slwMGkeRk56DVAweI6zNMkmnR8sgoR42YLe28E&marketplaceID=ATVPDKIKX0DER&qid=1776148939&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 8,seller,seller,GoPod Shop,1,B0FKBMCGKD,1,1,1,display_order,1,"Custom Dog Portrait Stained Glass Light Catcher, Pet Memorial Stained Glass Photo Light Catcher, Staineds Glass Dog Memori...",,,,,,,no,https://www.amazon.com/Custom-Stained-Glass-Light-Catcher/dp/B0FKBMCGKD/ref=sr_1_1?dib=eyJ2IjoiMSJ9.5ctkCUfTBtn6Sl0cMQTFwuJnNiLJsZ4SpstCeSNSCS2Ry6ouTmTFwWt-wUTudeWg21g6paBYfzatr_cMjaSuSe9T6bSXZyqqH0ErtbQIbCWbatuZKuRSojSOXiHAyjzbfNmKLMi8liKEWK_DHHJ7Gk7hFxU6UMUL2PZHr0cnHDRAWdGS_pW0SYchO3C-y_oqNiX3ajbHTXUTHg3kTJjVyaf9Mc8NGNWVFSjnYPmye74.BxPHH0UGyA5bOHFiPBFLEia7hQFKsw74kjO7GDbpUmw&dib_tag=se&m=A28R89VR0HHNA3&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241022&s=merchant-items&sr=1-1,https://m.media-amazon.com/images/I/71RaUd1zU9L._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A28R89VR0HHNA3&s=exact-aware-popularity-rank&ds=v1%3AXlAxT7yXBaWckTueeBw9oCKaHz%2FRq2dEWLtSd1ZC5ks&marketplaceID=ATVPDKIKX0DER&qid=1776149674&ref=sr_st_exact-aware-popularity-rank
2026-06-12,2026-06-12T05:08:41+00:00,Competitor Store 8,seller,seller,GoPod Shop,1,B0GZ33Y7N3,2,2,2,display_order,2,"Custom Mom Photo Shirt, Personalized Mother's Day Shirt with Names, Custom Family Photo Shirts, Gift for Mom, Mama",,,,,,,no,https://www.amazon.com/Custom-Photo-Dad-Shirt-Personalized/dp/B0GZ33Y7N3/ref=sr_1_2?dib=eyJ2IjoiMSJ9.5ctkCUfTBtn6Sl0cMQTFwuJnNiLJsZ4SpstCeSNSCS2Ry6ouTmTFwWt-wUTudeWg21g6paBYfzatr_cMjaSuSe9T6bSXZyqqH0ErtbQIbCWbatuZKuRSojSOXiHAyjzbfNmKLMi8liKEWK_DHHJ7Gk7hFxU6UMUL2PZHr0cnHDRAWdGS_pW0SYchO3C-y_oqNiX3ajbHTXUTHg3kTJjVyaf9Mc8NGNWVFSjnYPmye74.BxPHH0UGyA5bOHFiPBFLEia7hQFKsw74kjO7GDbpUmw&dib_tag=se&m=A28R89VR0HHNA3&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781241022&s=merchant-items&sr=1-2,https://m.media-amazon.com/images/I/61k0tePu3fL._AC_UY218_.jpg,https://www.amazon.com/s?i=merchant-items&me=A28R89VR0HHNA3&s=exact-aware-popularity-rank&ds=v1%3AXlAxT7yXBaWckTueeBw9oCKaHz%2FRq2dEWLtSd1ZC5ks&marketplaceID=ATVPDKIKX0DER&qid=1776149674&ref=sr_st_exact-aware-popularity-rank
